State,Year,Quarter,Transaction_Type,Amount,Trans_Count
Tamil Nadu,2019,2,Merchant payments,2690331792.5060787,6296995
Tamil Nadu,2019,2,Financial Services,18334602.389631532,70142
Tamil Nadu,2019,2,Others,294847441.9421142,437125
Tamil Nadu,2019,3,Peer-to-peer payments,70615331408.53966,21277636
Tamil Nadu,2019,3,Merchant payments,4079315732.661683,10344027
Tamil Nadu,2019,3,Recharge & bill payments,3964144354.4161515,9246678
Tamil Nadu,2019,3,Financial Services,27213741.831077334,88261
Tamil Nadu,2019,3,Others,273599406.1898495,453581
Tamil Nadu,2019,4,Peer-to-peer payments,91858026341.27563,28814008
Tamil Nadu,2019,4,Merchant payments,6420193204.780616,16153034
Tamil Nadu,2019,4,Recharge & bill payments,4681454397.562926,11157765
Tamil Nadu,2019,4,Financial Services,24332240.65556671,60624
Tamil Nadu,2019,4,Others,206859328.2685905,410980
Tamil Nadu,2020,1,Peer-to-peer payments,101907683045.28436,30880360
Tamil Nadu,2020,1,Merchant payments,8950736938.223478,21541556
Tamil Nadu,2020,1,Recharge & bill payments,5493239429.7322235,14134259
Tamil Nadu,2020,1,Financial Services,41422107.813630365,61427
Tamil Nadu,2020,1,Others,176604658.386683,335871
Tamil Nadu,2020,2,Peer-to-peer payments,82347647064.12332,21700844
Tamil Nadu,2020,2,Recharge & bill payments,6414781159.484189,18474731
Tamil Nadu,2020,2,Merchant payments,6909361871.628206,11477546
Tamil Nadu,2020,2,Financial Services,89189349.84916353,78584
Tamil Nadu,2020,2,Others,65529451.74366937,138405
Tamil Nadu,2020,3,Peer-to-peer payments,123561080533.04672,31754077
Tamil Nadu,2020,3,Merchant payments,12554589575.504852,20664887
Tamil Nadu,2020,3,Recharge & bill payments,7476952307.406668,17521756
Tamil Nadu,2020,3,Financial Services,158512062.54590106,129671
Tamil Nadu,2020,3,Others,90281020.15995154,207434
Tamil Nadu,2020,4,Peer-to-peer payments,172196381789.491,47800741
Tamil Nadu,2020,4,Merchant payments,24417758781.65223,41297305
Tamil Nadu,2020,4,Recharge & bill payments,9462546013.163391,21563946
Tamil Nadu,2020,4,Financial Services,186775413.14290395,153044
Tamil Nadu,2020,4,Others,209735503.54521424,364665
Tamil Nadu,2021,1,Peer-to-peer payments,206405230307.9611,57446279
Tamil Nadu,2021,1,Merchant payments,30722779534.582508,53811885
Tamil Nadu,2021,1,Recharge & bill payments,11115915388.739548,24826273
Tamil Nadu,2021,1,Financial Services,215319360.4840321,170620
Tamil Nadu,2021,1,Others,208899281.88347316,301617
Tamil Nadu,2021,2,Peer-to-peer payments,216379027686.30246,60812902
Tamil Nadu,2021,2,Merchant payments,33504798112.88382,52048347
Tamil Nadu,2021,2,Recharge & bill payments,13155346942.255478,32753032
Tamil Nadu,2021,2,Financial Services,225113402.6634022,192614
Tamil Nadu,2021,2,Others,223054882.44675264,351547
Tamil Nadu,2021,3,Merchant payments,52932187058.575195,85074941
Tamil Nadu,2021,3,Peer-to-peer payments,296121079294.8346,83833356
Tamil Nadu,2021,3,Recharge & bill payments,15613287081.611631,34751691
Tamil Nadu,2021,3,Financial Services,246146707.2790811,182097
Tamil Nadu,2021,3,Others,294622911.6328684,515319
Tamil Nadu,2021,4,Merchant payments,70539086832.13815,117578360
Tamil Nadu,2021,4,Peer-to-peer payments,353529424598.23047,104493071
Tamil Nadu,2021,4,Recharge & bill payments,18979178477.53405,36163870
Tamil Nadu,2021,4,Financial Services,275850497.094934,228761
Tamil Nadu,2021,4,Others,400412189.80491126,691914
Tamil Nadu,2022,1,Merchant payments,81798208975.87326,139788772
Tamil Nadu,2022,1,Peer-to-peer payments,409631710258.4541,119383791
Tamil Nadu,2022,1,Recharge & bill payments,20705079141.096962,34579431
Tamil Nadu,2022,1,Financial Services,298216135.377552,241201
Tamil Nadu,2022,1,Others,355987089.8306444,579955
Tamil Nadu,2022,2,Merchant payments,100813133534.0309,179245529
Tamil Nadu,2022,2,Peer-to-peer payments,464333108374.5711,136341691
Tamil Nadu,2022,2,Recharge & bill payments,24477663683.793488,38257271
Tamil Nadu,2022,2,Financial Services,233054908.96978933,202498
Tamil Nadu,2022,2,Others,277767177.03123105,459948
Tamil Nadu,2022,3,Merchant payments,109801011246.16069,202149276
Tamil Nadu,2022,3,Peer-to-peer payments,493880482824.984,148805657
Tamil Nadu,2022,3,Recharge & bill payments,27694221703.16715,41919063
Tamil Nadu,2022,3,Financial Services,238069828.1652185,217741
Tamil Nadu,2022,3,Others,265434770.79138052,404438
Tamil Nadu,2022,4,Merchant payments,118847998736.56468,229308285
Tamil Nadu,2022,4,Peer-to-peer payments,526511418812.7734,162920305
Tamil Nadu,2022,4,Recharge & bill payments,29719449171.386997,43391904
Tamil Nadu,2022,4,Financial Services,334812023.56560165,295740
Tamil Nadu,2022,4,Others,275988847.1474179,400402
Tamil Nadu,2023,1,Merchant payments,124250251559.0,248540772
Tamil Nadu,2023,1,Peer-to-peer payments,554678365256.0,169269032
Tamil Nadu,2023,1,Recharge & bill payments,36069237413.0,42745926
Tamil Nadu,2023,1,Financial Services,303893116.0,281287
Tamil Nadu,2023,1,Others,281926174.0,375370
Tamil Nadu,2023,2,Merchant payments,132952561597.0,270279446
Tamil Nadu,2023,2,Peer-to-peer payments,603065358975.0,181169979
Tamil Nadu,2023,2,Recharge & bill payments,39784453434.0,46387359
Tamil Nadu,2023,2,Financial Services,317118374.0,273888
Tamil Nadu,2023,2,Others,243058635.0,318966
Tamil Nadu,2023,3,Merchant payments,147481033140.0,309648502
Tamil Nadu,2023,3,Peer-to-peer payments,641624213537.0,198678217
Tamil Nadu,2023,3,Recharge & bill payments,43398412878.0,47138716
Tamil Nadu,2023,3,Financial Services,373041817.0,320645
Tamil Nadu,2023,3,Others,228563326.0,298928
Tamil Nadu,2023,4,Merchant payments,162776066943.0,336838248
Tamil Nadu,2023,4,Peer-to-peer payments,662522423764.0,208592985
Tamil Nadu,2023,4,Recharge & bill payments,46923336165.0,47390155
Tamil Nadu,2023,4,Financial Services,421861473.0,381269
Tamil Nadu,2023,4,Others,226976660.0,278724
Telangana,2018,1,Recharge & bill payments,831912767.5937189,4209319
Telangana,2018,1,Peer-to-peer payments,11748268950.760422,3307245
Telangana,2018,1,Merchant payments,282899066.6137372,351474
Telangana,2018,1,Financial Services,57011875.36233704,262876
Telangana,2018,1,Others,388111458.2121352,391852
Telangana,2018,2,Peer-to-peer payments,20748520742.57553,4784079
Telangana,2018,2,Recharge & bill payments,1274130053.834579,4686542
Telangana,2018,2,Merchant payments,551696487.3185428,701082
Telangana,2018,2,Financial Services,85498213.25384143,277805
Telangana,2018,2,Others,357356020.669816,315162
Telangana,2018,3,Peer-to-peer payments,29253505738.828743,11560952
Telangana,2018,3,Recharge & bill payments,1568136060.627837,5328881
Telangana,2018,3,Merchant payments,855534175.4794186,1770075
Telangana,2018,3,Financial Services,52554123.97376218,307312
Telangana,2018,3,Others,300363110.81379545,365483
Telangana,2018,4,Peer-to-peer payments,44541667501.74112,15571288
Telangana,2018,4,Recharge & bill payments,2165870863.16865,7121135
Telangana,2018,4,Merchant payments,2356841304.9649296,5315161
Telangana,2018,4,Financial Services,64569231.23559249,392423
Telangana,2018,4,Others,380139546.93821603,521147
Telangana,2019,1,Peer-to-peer payments,87361237975.49301,40488967
Telangana,2019,1,Merchant payments,4144368545.535969,12341901
Telangana,2019,1,Recharge & bill payments,3619117615.485172,11525394
Telangana,2019,1,Financial Services,54547989.275453925,463688
Telangana,2019,1,Others,343989909.8750894,470752
Telangana,2019,2,Peer-to-peer payments,141095702899.16147,46741594
Telangana,2019,2,Merchant payments,8442740781.469844,25682382
Telangana,2019,2,Recharge & bill payments,5603477828.5489645,16225017
Telangana,2019,2,Financial Services,43627344.86329399,252173
Telangana,2019,2,Others,490894328.3915366,709213
Telangana,2019,3,Peer-to-peer payments,180342868388.36203,59981113
Telangana,2019,3,Merchant payments,14308557740.55424,44035953
Telangana,2019,3,Recharge & bill payments,6793699069.387364,16437222
Telangana,2019,3,Financial Services,39617186.74048498,183163
Telangana,2019,3,Others,445278745.3818412,857925
Telangana,2019,4,Peer-to-peer payments,249346680995.99316,82587060
Telangana,2019,4,Merchant payments,21510626607.08445,59347809
Telangana,2019,4,Recharge & bill payments,9561315124.602655,20797056
Telangana,2019,4,Financial Services,33453857.404595934,137291
Telangana,2019,4,Others,294688962.659046,703042
Telangana,2020,1,Peer-to-peer payments,327641798044.80554,95668911
Telangana,2020,1,Merchant payments,31076431477.91269,76818285
Telangana,2020,1,Recharge & bill payments,12324266104.564993,26324268
Telangana,2020,1,Financial Services,59500639.38684589,88184
Telangana,2020,1,Others,241784101.54604858,509877
Telangana,2020,2,Peer-to-peer payments,279478553909.7438,76683293
Telangana,2020,2,Merchant payments,26712043204.891262,44181999
Telangana,2020,2,Recharge & bill payments,15106945863.857046,30885875
Telangana,2020,2,Financial Services,134169906.74750492,116776
Telangana,2020,2,Others,100126467.191328,187200
Telangana,2020,3,Peer-to-peer payments,437459188905.0534,116668399
Telangana,2020,3,Merchant payments,49743225885.179474,86836471
Telangana,2020,3,Recharge & bill payments,18378477087.576897,32352860
Telangana,2020,3,Financial Services,223377023.50525153,195857
Telangana,2020,3,Others,156875854.55487928,318539
Telangana,2020,4,Peer-to-peer payments,591976601278.5154,160607487
Telangana,2020,4,Merchant payments,81725950703.21272,143897953
Telangana,2020,4,Recharge & bill payments,22006183348.80398,38174710
Telangana,2020,4,Financial Services,275357720.01805824,230134
Telangana,2020,4,Others,366346176.40682477,733503
Telangana,2021,1,Merchant payments,95927278280.53006,185230619
Telangana,2021,1,Peer-to-peer payments,676276353116.8419,179738195
Telangana,2021,1,Recharge & bill payments,26447601338.53346,46371555
Telangana,2021,1,Financial Services,320153410.17969453,262473
Telangana,2021,1,Others,387877900.5044867,969268
Telangana,2021,2,Peer-to-peer payments,872151973637.885,230861833
Telangana,2021,2,Merchant payments,123207789311.2962,205232899
Telangana,2021,2,Recharge & bill payments,31877277168.343227,58637866
Telangana,2021,2,Financial Services,300569264.1443888,278546
Telangana,2021,2,Others,420723415.91505665,856400
Telangana,2021,3,Merchant payments,159227310549.39368,286735350
Telangana,2021,3,Peer-to-peer payments,981754679241.0405,271436926
Telangana,2021,3,Recharge & bill payments,36434881136.01624,62744121
Telangana,2021,3,Financial Services,329138539.4612142,235519
Telangana,2021,3,Others,543116826.3422191,1734852
Telangana,2021,4,Merchant payments,212974766412.01556,376584215
Telangana,2021,4,Peer-to-peer payments,1204991223519.016,331774591
Telangana,2021,4,Recharge & bill payments,44760398983.30789,66477036
Telangana,2021,4,Financial Services,392141743.6705663,298871
Telangana,2021,4,Others,639658842.8998816,855060
Telangana,2022,1,Merchant payments,243841863780.6793,449186799
Telangana,2022,1,Peer-to-peer payments,1375289566667.7056,368048408
Telangana,2022,1,Recharge & bill payments,50470450179.88254,66352138
Telangana,2022,1,Financial Services,394283511.9410973,284035
Telangana,2022,1,Others,642005688.7661512,2582005
Telangana,2022,2,Merchant payments,307468406704.909,565370506
Telangana,2022,2,Peer-to-peer payments,1580014085694.835,422056582
Telangana,2022,2,Recharge & bill payments,63136761649.3931,75099130
Telangana,2022,2,Financial Services,324857780.5553103,245023
Telangana,2022,2,Others,470432687.3850265,611316
Telangana,2022,3,Merchant payments,447150646953.73706,880414292
Telangana,2022,3,Peer-to-peer payments,2170173323588.53,626830752
Telangana,2022,3,Recharge & bill payments,87937210666.27194,119779835
Telangana,2022,3,Financial Services,442783619.09123904,340458
Telangana,2022,3,Others,621900924.4423015,800064
Telangana,2022,4,Merchant payments,491556008133.53546,1002521735
Telangana,2022,4,Peer-to-peer payments,2393380395296.8516,694612831
Telangana,2022,4,Recharge & bill payments,92136759501.42021,121188131
Telangana,2022,4,Financial Services,498719426.0054372,401838
Telangana,2022,4,Others,680680558.3343163,782297
Telangana,2023,1,Merchant payments,369961744486.0,830385203
Telangana,2023,1,Peer-to-peer payments,1898813645344.0,522865792
Telangana,2023,1,Recharge & bill payments,102787343319.0,86187673
Telangana,2023,1,Financial Services,458821191.0,326874
Telangana,2023,1,Others,560179944.0,565916
Telangana,2023,2,Merchant payments,429169888297.0,977182965
Telangana,2023,2,Peer-to-peer payments,2155918289810.0,593322476
Telangana,2023,2,Recharge & bill payments,112036624317.0,94107914
Telangana,2023,2,Financial Services,517795343.0,354045
Telangana,2023,2,Others,507337241.0,463571
Telangana,2023,3,Merchant payments,480552979790.0,1128208049
Telangana,2023,3,Peer-to-peer payments,2272184853961.0,647331506
Telangana,2023,3,Recharge & bill payments,116319676778.0,98661838
Telangana,2023,3,Financial Services,666845736.0,420147
Telangana,2023,3,Others,478544808.0,424384
Telangana,2023,4,Merchant payments,532737433404.0,1225132365
Telangana,2023,4,Peer-to-peer payments,2453419152855.0,695789540
Telangana,2023,4,Recharge & bill payments,129036561862.0,99012602
Telangana,2023,4,Financial Services,734596496.0,483067
Telangana,2023,4,Others,489730148.0,404604
Tripura,2018,1,Recharge & bill payments,14079439.569905948,86819
Tripura,2018,1,Peer-to-peer payments,112229994.97675678,44844
Tripura,2018,1,Financial Services,672247.5881710155,4842
Tripura,2018,1,Merchant payments,6080959.882836086,4833
Tripura,2018,1,Others,4916272.512952799,6819
Tripura,2018,2,Recharge & bill payments,22554398.15273035,118171
Tripura,2018,2,Peer-to-peer payments,197666881.8729688,73821
Tripura,2018,2,Merchant payments,10570951.151568789,9621
Tripura,2018,2,Financial Services,1264101.904810368,6925
Tripura,2018,2,Others,4835385.634057636,6021
Tripura,2018,3,Peer-to-peer payments,398867427.32463384,186065
Tripura,2018,3,Recharge & bill payments,33484811.21282282,156308
Tripura,2018,3,Merchant payments,16092396.41113394,21476
Tripura,2018,3,Financial Services,1080000.0112896338,8106
Tripura,2018,3,Others,4338753.080712541,5748
Tripura,2018,4,Recharge & bill payments,38334816.66379926,204720
Tripura,2018,4,Peer-to-peer payments,549068822.3729683,179739
Tripura,2018,4,Merchant payments,31066467.633390322,50888
Tripura,2018,4,Financial Services,1023126.8205747404,6441
Tripura,2018,4,Others,5392365.973713988,6271
Tripura,2019,1,Peer-to-peer payments,679165332.8123899,296993
Tripura,2019,1,Recharge & bill payments,44429378.42277926,227997
Tripura,2019,1,Merchant payments,28109966.31994779,46642
Tripura,2019,1,Financial Services,461473.58856435167,4189
Tripura,2019,1,Others,4728790.472138839,5105
Tripura,2019,2,Peer-to-peer payments,751113516.2256755,240776
Tripura,2019,2,Recharge & bill payments,48989430.60730426,218649
Tripura,2019,2,Merchant payments,35275706.82877502,64829
Tripura,2019,2,Financial Services,339184.3344705297,1899
Tripura,2019,2,Others,6103644.851151889,6405
Tripura,2019,3,Recharge & bill payments,81845425.35425141,339539
Tripura,2019,3,Peer-to-peer payments,884623553.9011384,270163
Tripura,2019,3,Merchant payments,44802063.64430427,68399
Tripura,2019,3,Financial Services,582020.9903208594,27970
Tripura,2019,3,Others,5524358.927209696,5646
Tripura,2019,4,Recharge & bill payments,88001651.28693296,373779
Tripura,2019,4,Peer-to-peer payments,1071507585.9983547,359076
Tripura,2019,4,Merchant payments,51274033.720727704,62458
Tripura,2019,4,Financial Services,377097.66713108413,2239
Tripura,2019,4,Others,4239791.585043055,4272
Tripura,2020,1,Recharge & bill payments,114355218.03514045,449584
Tripura,2020,1,Peer-to-peer payments,1400694933.570157,366218
Tripura,2020,1,Merchant payments,68590603.6377098,102861
Tripura,2020,1,Financial Services,1066651.521721911,1722
Tripura,2020,1,Others,4071399.6237732675,4117
Tripura,2020,2,Recharge & bill payments,163220166.76643574,600206
Tripura,2020,2,Peer-to-peer payments,1501452755.6890237,346863
Tripura,2020,2,Merchant payments,99795973.60794038,97816
Tripura,2020,2,Financial Services,2247782.5219734698,2904
Tripura,2020,2,Others,2459205.000588993,4731
Tripura,2020,3,Recharge & bill payments,185201997.2796099,627363
Tripura,2020,3,Peer-to-peer payments,1959371082.9173033,477769
Tripura,2020,3,Merchant payments,190218136.2808841,202106
Tripura,2020,3,Financial Services,3141391.5755430083,3828
Tripura,2020,3,Others,3886908.1625436572,6819
Tripura,2020,4,Peer-to-peer payments,2683789889.83192,650386
Tripura,2020,4,Recharge & bill payments,192385823.43220186,631611
Tripura,2020,4,Merchant payments,296872485.4156503,357567
Tripura,2020,4,Financial Services,3666639.308697606,4084
Tripura,2020,4,Others,5416158.232838955,8242
Tripura,2021,1,Peer-to-peer payments,2821226150.5919185,643366
Tripura,2021,1,Recharge & bill payments,173211140.89346513,508718
Tripura,2021,1,Merchant payments,333743281.32103896,350366
Tripura,2021,1,Financial Services,2879929.222833151,3146
Tripura,2021,1,Others,4281067.764165951,5827
Tripura,2021,2,Peer-to-peer payments,2865655130.4313264,703728
Tripura,2021,2,Recharge & bill payments,189808502.9050523,589839
